time,city,words,rand1,rand2,nor,uni,exp
1970-01-01 02:17:00,Jarošov nad Nežárkou,a,47376,1744823548,-342802670.56,35538463.75,1228352168.69
1970-01-01 02:17:30,Saint-Étienne,a,71358,1283748017,68492466.67,1492157385.97,10737763.68
1970-01-01 02:18:00,Barranqueras,aaa,586558,-960871883,-2962016639.3,759423748.02,4547527910.42
1970-01-01 02:18:30,Nieuwegein,a,875439,1318695831,2213045818.83,1219715090.91,134871381.18
1970-01-01 02:19:00,Moncada,aaa,258313,-578200622,719388729.45,1629566330.68,12462209.11
1970-01-01 02:19:30,Huancapallac,aa,423354,1728951483,-300277930.76,1723567372.76,1098276437.28
1970-01-01 02:20:00,Weiting,a,939496,1597477123,2023692367.79,54119925.92,1502667981.53
1970-01-01 02:20:30,Zhouhu,aa,659087,1862199243,5009170167.92,746517812.52,1200271820.5
1970-01-01 02:21:00,Lishu,a,345394,1750702357,-273882285.59,941569713.69,5309660073.09
1970-01-01 02:21:30,Bairro dos Marinheiros,a,322066,-2090330367,-1295420016.47,75260629.66,1118014549.63
1970-01-01 02:22:00,Saint John’s,a,573425,581835943,3656649682.5,466300305.08,2024966247.66
1970-01-01 02:22:30,Langpas,a,458438,-1997516238,-195429921.0,366354898.31,916574150.27
1970-01-01 02:23:00,Glamoč,alloy,776889,-1168202247,6214144293.77,1741991081.71,932108059.24
1970-01-01 02:23:30,Jamālpur,a,494797,1668596204,-3132215748.99,507049669.12,3464095599.73
1970-01-01 02:24:00,Szczecin,aa,31197,1170083994,955467439.57,1046936103.3,121966215.84
1970-01-01 02:24:30,Napel,aa,171929,-682984646,-1730995497.55,1189278301.98,2827469221.69
1970-01-01 02:25:00,Kroczyce,a,671417,845823964,-3236183525.8,77504419.72,5274827807.56
1970-01-01 02:25:30,Dashi,a,955247,1361611345,-1598961528.42,1304253705.36,9130750386.1
1970-01-01 02:26:00,Kadubetara,a,998010,2033056332,-2517863727.7,2072111563.63,2407416737.71
1970-01-01 02:26:30,Paruro,abandoned,532871,-655615873,2082979908.75,107917589.63,6706347313.13
1970-01-01 02:27:00,Zungeru,a,440182,2051886373,277228258.89,290098349.48,931201437.3
1970-01-01 02:27:30,Libertad,aa,450316,-417933694,231998246.36,1721242196.25,1478244847.81
1970-01-01 02:28:00,Chornomors’ke,aaron,317231,1467286333,73794250.17,828827839.21,2168215930.48
1970-01-01 02:28:30,Nuevitas,a,698326,-425910648,225873059.77,1367738025.13,1744017118.58
1970-01-01 02:29:00,Ruda Śląska,aaa,217122,490979628,-3393436321.58,922904291.71,1550979097.96
1970-01-01 02:29:30,Rashaant,aberdeen,221585,1555080603,-3961253200.42,1019153321.76,2239175512.16
1970-01-01 02:30:00,Sukhirin,accepting,148181,-2140240016,-1069441115.99,511219607.55,3781613537.09
1970-01-01 02:30:30,Lamego,a,510599,-14102063,1969529229.57,937041589.88,1630636233.32
1970-01-01 02:31:00,Lafayette,a,704055,-2008421381,2930060160.96,2043830761.47,405311708.35
1970-01-01 02:31:30,Saint-Jérôme,a,23564,-383457649,2180419368.7,841764372.17,2324714116.53
1970-01-01 02:32:00,Louisville,aa,511960,-1326023382,-1310805770.65,1785070862.55,875965063.91
1970-01-01 02:32:30,New Orleans,a,248565,701783345,-103723957.86,1133643351.34,342430872.34
1970-01-01 02:33:00,Novo-Peredelkino,aaa,777348,-1115482267,-1237564916.97,1161216513.12,24854575.11
1970-01-01 02:33:30,Babat,a,709228,1703696655,-220233269.4,1464775173.34,1330446753.86
1970-01-01 02:34:00,Nanfeng,aaa,174096,-1912938406,117004107.68,544972084.54,374127907.02
1970-01-01 02:34:30,Nanshe,a,739290,-1558582594,-823491264.78,443572491.55,2631601694.83
1970-01-01 02:35:00,Hushan,aa,39890,-394456817,445846845.47,1224496157.32,220077004.34
1970-01-01 02:35:30,Richmond,a,47107,1885607231,1471063715.61,584587348.09,77920638.63
1970-01-01 02:36:00,Al Wāsiţah,aa,98210,1811710993,-567772176.24,744763287.17,1246977634.96
1970-01-01 02:36:30,Tétouan,a,455242,-933500993,-323292956.24,1314615123.72,1925396705.8
1970-01-01 02:37:00,Longqiao,a,533815,-1124138259,2848313173.38,740784943.46,5352950205.04
1970-01-01 02:37:30,Zhencheng,a,67899,1828941166,-2109785937.97,1006656632.49,3908349600.95
1970-01-01 02:38:00,San Andrés Villa Seca,a,976655,-1237829667,2114454071.5,1871696309.18,283376642.0
1970-01-01 02:38:30,Mendes,aa,686721,961478172,3196873536.76,979905188.01,2474381571.19
1970-01-01 02:39:00,Phetchabun,a,709819,-363970348,585529071.42,1543071682.51,2210670616.88
1970-01-01 02:39:30,Teodoro Sampaio,aa,885785,-108280832,-1840900743.24,588005107.84,649319780.22
1970-01-01 02:40:00,Maclear,a,149960,174739902,-910424236.74,1163696967.38,1619962542.2
1970-01-01 02:40:30,Santo Antônio de Posse,a,726440,1312593581,-1637230423.6,1320687023.97,561581125.31
1970-01-01 02:41:00,Sävsjö,a,743435,-1799699585,1627191587.61,1098052973.37,950131799.96
1970-01-01 02:41:30,Soeng Sang,a,611193,602285193,-3008533900.42,254260762.2,758699170.94
1970-01-01 02:42:00,Ulashan,aaa,356810,259648181,-2511657251.67,1294719202.27,4449200417.06
1970-01-01 02:42:30,Sila,a,444177,1917903064,-1731353803.77,1634657857.12,11243850738.69
1970-01-01 02:43:00,Modot,a,873298,817193907,1659255344.8,1003238993.53,1985521875.03
1970-01-01 02:43:30,Zarechnyy,a,182488,-8220741,-334019515.11,460266439.97,989287135.57
1970-01-01 02:44:00,Suntar,a,768632,-1238724308,-2951505695.05,423201532.77,1126219150.6
1970-01-01 02:44:30,Dīla,a,664004,1360050003,-228199281.28,1709325765.71,2188643777.34
1970-01-01 02:45:00,Pasian,a,114363,1055363611,647045333.2,107283499.35,1128152922.93
1970-01-01 02:45:30,Metsovo,a,494643,771132054,-1107179340.81,507188264.01,986486783.64
1970-01-01 02:46:00,Pescara,a,186841,2114684337,15219271.75,1516266071.06,1290480167.45
1970-01-01 02:46:30,Castle Bruce,aa,973025,-900984018,-2081634627.16,1800734569.69,1500405070.74
1970-01-01 02:47:00,Katyuzhanka,aa,975144,-605172521,-743211197.53,1784940360.54,1039158212.4
1970-01-01 02:47:30,Okiot,aa,908887,960652138,-1533620607.91,1015016648.16,40013926.31
1970-01-01 02:48:00,Sukasari,a,634436,1521825493,920407894.11,1881519047.65,1628159282.37
1970-01-01 02:48:30,Colón,a,303561,1864546945,720956822.33,380337911.57,2042456412.8
1970-01-01 02:49:00,Chornomors’ke,aaron,283393,-571989186,-4908692892.79,664667075.46,8158228925.24
1970-01-01 02:49:30,Buruanga,aaa,856079,1054809108,-1163709290.78,974003847.07,5320073474.7
1970-01-01 02:50:00,Miao’ertan,a,508841,-1577252629,166943994.7,141123165.03,348329750.54
1970-01-01 02:50:30,Cambebba,a,427134,1432934171,493552043.9,1825979034.91,2914328959.48
1970-01-01 02:51:00,Chaguaramas,a,921508,1606272766,769108343.13,1192206310.58,2529028885.46
1970-01-01 02:51:30,Xiqiao,aaron,415541,-1844567454,-1241488041.6,1621217935.36,1757819556.86
1970-01-01 02:52:00,Chuarrancho,aa,818350,1483950525,-2664412069.99,1656846548.98,900579857.05
1970-01-01 02:52:30,Telmin Suma,abc,861783,-1841892165,-1019530059.3,1627792213.51,4872390409.91
1970-01-01 02:53:00,Šabac,aaron,571086,149204931,1265480724.84,2018901066.12,1370355669.42
1970-01-01 02:53:30,Urechcha,a,941061,1926080033,914335037.12,1342681952.06,2805651541.26
1970-01-01 02:54:00,Agía Triáda,abandoned,46781,-962284427,-655698534.76,1702426026.24,3757102205.99
1970-01-01 02:54:30,Bairro dos Marinheiros,a,493423,1949553343,-1683636565.46,2128578955.37,3112943090.06
1970-01-01 02:55:00,Heyin,ab,940799,-1682482176,-3605492564.82,257337517.98,3167834792.1
1970-01-01 02:55:30,Qiting,abortion,574245,586391518,-202925850.22,1234185317.35,7702703618.5
1970-01-01 02:56:00,Kokubu-matsuki,a,578633,374915914,488276687.73,934853120.28,7339528101.2
1970-01-01 02:56:30,Lamego,aa,537393,1159172600,2344138963.96,129572726.58,3867699626.41
1970-01-01 02:57:00,Cambebba,a,378101,-1739928715,274538285.4,1858255108.3,911936598.92
1970-01-01 02:57:30,Louisville,a,840027,-1016601688,1652828991.69,687115678.37,1225111336.12
1970-01-01 02:58:00,Tatariv,a,123147,-2000894838,76203724.6,1034272858.63,1042650889.45
1970-01-01 02:58:30,Luleå,aa,338448,-1073239663,2228570647.74,1722916471.66,215662170.88
1970-01-01 02:59:00,Genova,aaa,117003,1308224326,1591567069.45,1611933166.01,460297925.59
1970-01-01 02:59:30,Louisville,aaron,569640,-1081534124,-5525973667.05,16053826.48,389962349.46
1970-01-01 03:00:00,New York City,aa,550501,-1141176266,-436618995.86,782631159.56,1380032660.13
1970-01-01 03:00:30,Gatbo,a,718874,1624000979,-115001825.61,551073027.5,419112197.96
1970-01-01 03:01:00,Castro Daire,a,152262,-2044294029,-2490838364.88,431168972.25,535114181.0
1970-01-01 03:01:30,Oemanu,aa,861368,-1426623548,587056641.63,33017274.37,893211409.21
1970-01-01 03:02:00,Kez,aa,617080,-1765611576,1157549275.91,2068899190.82,2102661501.6
1970-01-01 03:02:30,Myski,a,477122,1718361576,3235971507.49,1466940696.61,977401578.67
1970-01-01 03:03:00,Kotabaru,a,642603,-186228838,468515572.26,1086568412.83,1660735709.48
1970-01-01 03:03:30,Jinli,aaa,580748,-1998158314,-2131780034.45,249144984.26,543145713.88
1970-01-01 03:04:00,Hobart,a,647271,749162419,1644996301.53,1274032141.59,214728636.62
1970-01-01 03:04:30,Madamba,aaron,615728,-2069743886,-1489580883.8,1205988554.21,3065821228.51
1970-01-01 03:05:00,Chervonohryhorivka,a,627950,1524390319,1071155055.5,1325309881.08,859937437.17
1970-01-01 03:05:30,Kratovo,a,625756,1696704609,120606697.2,1664233789.9,4287555134.87
1970-01-01 03:06:00,Stryków,a,527201,-2095053712,896063802.67,1768411495.66,284732125.82
1970-01-01 03:06:30,Guimba,aa,361107,-1461462198,-885696184.51,40891377.24,948112579.29
1970-01-01 03:07:00,Metsovo,aaa,917432,-1778832928,-1180071181.04,599113188.91,1695412453.03
1970-01-01 03:07:30,Municipio de Copacabana,above,735953,546379666,-2703187608.2,531827972.24,1313098805.98
1970-01-01 03:08:00,Kunshan,a,830429,-578258103,-1271113080.52,1571419728.18,5934390786.86
1970-01-01 03:08:30,Cipasung,absence,843756,660699596,2203110656.83,714101128.81,1303073569.39
1970-01-01 03:09:00,Blumbang,aa,580056,-2121847968,2866230510.7,2026800161.89,3023554603.15
1970-01-01 03:09:30,Chornomors’ke,a,856958,1293850505,-982193227.95,1334738659.37,3591182054.87
1970-01-01 03:10:00,Adelaide,a,578807,313629890,-3888989462.45,899910007.47,5100548614.34
1970-01-01 03:10:30,Jinta,a,488021,-1515436717,216139213.49,1439837373.18,3207733198.6
1970-01-01 03:11:00,Sudo,a,443076,-1456932406,1201053214.63,344851543.9,190985388.32
1970-01-01 03:11:30,Matamey,ab,52955,-757199898,2137816888.76,763703868.05,383794349.94
1970-01-01 03:12:00,Chaguaramas,aaron,56508,1942611829,2167448190.6,1177288863.6,2465722754.92
1970-01-01 03:12:30,Canchayllo,aa,800535,-1973582353,-185469580.87,1124366684.31,2786541334.42
1970-01-01 03:13:00,Muladbucad,aa,848431,738676937,2566699451.69,1807223099.86,1863774283.42
1970-01-01 03:13:30,Puncaktugu,a,220896,-325061397,2547195017.17,2030082709.05,5438087529.38
1970-01-01 03:14:00,Bagumbayan,a,455613,-1989879348,-610707971.8,426249272.48,1531643147.27
1970-01-01 03:14:30,Arbaoua,aaa,261944,-1658656918,1130724244.27,1496968910.03,9608825360.94
1970-01-01 03:15:00,Grand Rapids,a,114745,-2097521733,-3460018021.06,1758221808.93,168479380.11
1970-01-01 03:15:30,Gasa,a,142867,1831740170,494286861.13,1674193838.73,302846891.05
1970-01-01 03:16:00,Inčukalns,aaron,713919,1353656556,2421571304.6,1097572814.43,676636282.21
1970-01-01 03:16:30,Sartrouville,a,456992,2052069427,-1692134677.66,1947132372.2,170337413.33
1970-01-01 03:17:00,Bromma,a,927076,-1862788215,-247632473.49,1943326876.02,713559947.96
1970-01-01 03:17:30,Palencia,a,117687,-1840886012,-5250562872.94,703047365.79,4333257882.74
1970-01-01 03:18:00,Puncaktugu,aberdeen,135503,-746095619,-1161404107.28,345384443.59,1825088380.78
1970-01-01 03:18:30,Matamey,a,51519,1749414891,1420944152.19,954788900.29,306472625.4
1970-01-01 03:19:00,Chixi,aberdeen,387631,-923192675,-258518632.79,557909642.49,1780761956.52
1970-01-01 03:19:30,Azueira,aaa,593043,-659973089,-2505788152.14,552306277.43,562565416.39
1970-01-01 03:20:00,Hartola,a,969485,-1488181025,-2184237578.44,275910901.7,748226931.03
1970-01-01 03:20:30,Kebonan,a,312259,-293851514,1727327945.06,833840646.39,809885136.23
1970-01-01 03:21:00,Tapon,ab,310286,-1209733772,1548359340.53,1638499360.78,436027466.04
1970-01-01 03:21:30,Totok,a,908568,1892207626,-138846380.02,1350360221.02,1101438987.83
1970-01-01 03:22:00,Ryazhsk,a,513963,1319832205,-2990638012.17,275540687.72,1281105971.53
1970-01-01 03:22:30,Totok,a,15878,405222080,-454258739.22,369228343.68,5890798175.59
1970-01-01 03:23:00,Balzers,a,485551,1517211841,686791036.34,701622382.74,118158347.4
1970-01-01 03:23:30,Castrovirreyna,a,150117,796332998,-3868488035.49,468866494.39,3668610223.58
1970-01-01 03:24:00,Kożuchów,aa,112629,457673357,696480698.13,2020897686.31,175156473.2
1970-01-01 03:24:30,Chornomors’ke,aaa,355743,-194633087,1208642990.89,1482209490.14,8848199503.82
1970-01-01 03:25:00,Nyeri,a,825276,1956017394,100168707.01,930887621.75,5651633699.94
1970-01-01 03:25:30,Yamen,ability,424939,-596667681,-2982923541.01,663134065.96,1139786973.64
1970-01-01 03:26:00,Caohe,aa,516754,29188396,2070950535.89,529718230.1,2146723871.02
1970-01-01 03:26:30,Nalus,aa,725031,-1389478021,-1243608533.59,789208957.81,166774103.44
1970-01-01 03:27:00,Maduao,a,905531,1847365570,1458530195.36,264599190.54,1339097935.76
1970-01-01 03:27:30,Pilcaniyeu,a,194846,-1569633128,-2920807482.85,1371515070.4,2530957135.75
1970-01-01 03:28:00,Dordrecht,a,241574,42835671,-51524999.47,423761856.92,1096694.15
1970-01-01 03:28:30,Mancos,a,98265,2112171889,3582587274.9,2047110137.17,568144847.89
1970-01-01 03:29:00,Sigetec,a,101538,892111502,-2132366801.15,1631104771.73,5666702101.49
1970-01-01 03:29:30,Fao Rai,aaa,236635,1096068926,-760923103.77,1531854848.7,448441333.18
1970-01-01 03:30:00,Genova,a,655174,-541045702,-1697226396.5,684379282.06,4071006979.01
1970-01-01 03:30:30,Colón,a,612482,1471117225,-2840925629.33,1764696322.21,4693189465.06
1970-01-01 03:31:00,Lubei,a,930264,-462537509,2036523455.98,96067410.86,368731222.73
1970-01-01 03:31:30,Paruro,aa,933382,1372858683,-805424734.25,417542972.1,3101524756.8
1970-01-01 03:32:00,Markaz al Marīr,a,702839,-1804250044,2680572683.63,795016191.14,2814422871.76
1970-01-01 03:32:30,Mendes,a,789223,-893989014,-4120251189.41,1986474940.39,1018508982.25
1970-01-01 03:33:00,Kosów Lacki,a,514306,1257016975,2471346491.35,1026455504.46,2337934632.6
1970-01-01 03:33:30,Dorupare,a,70140,1667145969,-186400987.01,1129715548.94,993097761.63
1970-01-01 03:34:00,Halayhay,aa,926820,1729511136,-1407727586.08,1490139870.61,9180874019.78
1970-01-01 03:34:30,Gorbunki,a,908274,1864530055,1833655511.17,528719324.78,1845063875.72
1970-01-01 03:35:00,Sedlčany,a,738016,-472091914,-3949338571.42,702148255.07,7919324143.71
1970-01-01 03:35:30,Argentan,a,894511,-428965937,-3328981089.58,274981961.26,9730511591.36
1970-01-01 03:36:00,Banjar Triwangsakeliki,a,544437,-1620524361,-589914468.13,1534434967.66,1712107859.06
1970-01-01 03:36:30,Trélazé,a,1581,1050727159,-843291276.86,1173014626.78,1047026239.54
1970-01-01 03:37:00,Palencia,a,31681,1386458833,835747519.36,396578633.04,1743493562.53
1970-01-01 03:37:30,Kananga,a,615284,-54037872,5267002828.18,555263208.13,1640068151.92
1970-01-01 03:38:00,Pasirpengarayan,a,184738,1370977749,1212312289.81,1144855480.34,1420318720.61
1970-01-01 03:38:30,Warlubie,a,26625,-331484353,783968488.24,1949629274.18,50348058.8
1970-01-01 03:39:00,Cilolongokan,a,356111,-103440819,-3721721030.51,744594167.2,13746643.68
1970-01-01 03:39:30,Gyōda,a,724547,-492917621,1715060189.82,542916367.91,8481842.08
1970-01-01 03:40:00,Los Fresnos,a,186501,-1826074190,-610655594.56,1757361103.41,235943113.98
1970-01-01 03:40:30,Saint-Denis,a,448158,1038090156,1917820099.28,1111037205.14,5676805647.58
1970-01-01 03:41:00,Cisasak,a,511171,1299896483,-2365188311.27,570957470.34,4095410321.31
1970-01-01 03:41:30,Grugul,aa,241330,384709443,1581214978.04,1098621817.4,1292143871.8
1970-01-01 03:42:00,Labuhantanggabesar,aa,840982,130526339,-1342227553.99,1858323683.46,5102982765.99
1970-01-01 03:42:30,Bromma,a,862321,412181981,820615044.88,1122191727.97,1045708606.07
1970-01-01 03:43:00,Stockholm,aaa,639460,518593185,3325286048.76,1915303387.2,146491509.66
1970-01-01 03:43:30,Zhencheng,a,328467,1786468315,172949822.8,67623832.11,2365424182.46
1970-01-01 03:44:00,Zainsk,a,500763,-575345483,1792879017.58,598316512.76,1062487086.64
1970-01-01 03:44:30,New York City,a,257394,1263316080,-105236367.76,1127517560.1,5815684003.44
1970-01-01 03:45:00,Ciudad Bolívar,a,693709,-1789215242,2141191117.65,474926299.49,484735114.28
1970-01-01 03:45:30,Dulangan,a,655535,1912781456,-2312435355.05,1404813745.3,261163642.48
1970-01-01 03:46:00,Salcedo,a,726003,-278683950,182124369.13,1545781658.77,712991946.03
1970-01-01 03:46:30,Chervonohryhorivka,a,55584,1350702559,1636201546.0,7173472.78,54214521.67
1970-01-01 03:47:00,Zhangjiafang,a,983728,-883624511,659588146.56,1950619705.36,1445102010.49
1970-01-01 03:47:30,Danao,a,777665,1800884609,2705483381.78,1079975637.52,2413055168.56
1970-01-01 03:48:00,Annotto Bay,a,4713,755755957,410506629.24,828246762.08,8449861542.62
1970-01-01 03:48:30,Acton Vale,a,116354,1206029533,2129168784.83,1347204614.93,2212107327.36
1970-01-01 03:49:00,Zhangjiafang,a,558754,115389251,-483239924.22,669678889.98,277870392.87
1970-01-01 03:49:30,Nantuo,a,159854,-884801618,1874853160.69,635709827.31,5851087208.21
1970-01-01 03:50:00,Guimba,aaa,222992,-1762423019,1663076384.45,1870310461.3,3169737379.16
1970-01-01 03:50:30,Bandaragung,a,388068,1845495950,1743195616.78,1261490128.32,382055748.03
1970-01-01 03:51:00,Tomobe,aa,518156,638294376,1329335902.99,1336018554.54,604249665.8
1970-01-01 03:51:30,Kukushtan,a,491402,627226328,-562389120.38,1323804886.16,2977039299.33
1970-01-01 03:52:00,Rawaapu,ability,621664,1632213022,-4605485727.33,817617433.27,3401604187.07
1970-01-01 03:52:30,Ryazhsk,a,335137,1593885831,3650310332.49,1153415561.94,3319264139.34
1970-01-01 03:53:00,Palma Gil,a,179829,867592445,-2365987369.48,1357235097.46,3450969101.45
1970-01-01 03:53:30,Zhuping,a,804799,-152149479,-1965659954.31,1898246853.62,581154714.02
1970-01-01 03:54:00,Huangjindong,a,836646,928107143,-2981870737.65,1680825531.65,1550601474.53
1970-01-01 03:54:30,Bogi,aaa,482128,1525738020,1943801854.58,1127593747.64,1986506740.08
1970-01-01 03:55:00,Satrejan,a,528196,-1697378565,1563953077.65,517883092.01,3288543355.48
1970-01-01 03:55:30,Kaustinen,a,446273,1553856635,-3815604711.5,272755206.94,82567026.4
1970-01-01 03:56:00,Winterthur,a,576198,-486880697,-2269658655.65,547085856.96,207970290.63
1970-01-01 03:56:30,Kuaidamao,ab,17636,-2022221413,2870430235.13,1102137180.53,378444470.78
1970-01-01 03:57:00,Bitung,a,75748,-1725374246,-279105658.59,52006037.9,6116587968.93
1970-01-01 03:57:30,Ponggeok,a,592843,-1732454416,-231022541.22,58644099.43,446199579.26
1970-01-01 03:58:00,Kyparissía,a,588643,648936953,309014119.43,1694831135.0,241652350.96
1970-01-01 03:58:30,Kulykiv,a,66152,-369283245,158312586.34,1086368596.11,3765518428.8
1970-01-01 03:59:00,Stryków,a,320147,-1291422213,2131428133.39,1141632960.46,1694569519.97
1970-01-01 03:59:30,Potoni,a,254271,-596469551,94792386.14,554281934.99,1543823814.49
1970-01-01 04:00:00,Cempa,a,395117,681101878,3245082449.84,945413605.8,1111782887.67
1970-01-01 04:00:30,Dukuhsawah,a,714229,-2081760122,-2162678117.0,1475248997.93,423614051.96
1970-01-01 04:01:00,Licupis,a,612112,-512488192,850422836.9,793046182.4,8094979095.76
1970-01-01 04:01:30,Zaandam,a,473580,-1579126529,1970464447.32,414768841.03,74387970.51
1970-01-01 04:02:00,Suso,aa,410366,-766467628,-4692219180.78,325518168.12,444027776.91
1970-01-01 04:02:30,Zhangguanying,a,17907,1605250471,-1530649053.06,1668220761.07,55748932.81
